,policy_id,gender,living_status,age,safty_rating,high_education_ind
75943,policy_36823,F,own,82,83.0,1.0
75956,policy_36829,M,own,53,62.0,1.0
75957,policy_36829,F,dependent,19,73.0,0.0
75960,policy_36832,M,own,59,75.0,1.0
75961,policy_36832,F,own,55,86.0,0.0
75962,policy_36832,F,dependent,18,62.0,0.0
75963,policy_36832,M,dependent,18,40.0,0.0
75964,policy_36832,F,dependent,20,39.0,0.0
75971,policy_36837,F,own,44,33.0,1.0
75975,policy_36840,M,own,46,46.0,1.0
75976,policy_36840,F,own,34,91.0,1.0
75986,policy_36846,M,own,44,71.0,0.0
75987,policy_36846,M,own,48,81.0,0.0
75990,policy_36848,M,rent,48,68.0,1.0
75991,policy_36848,M,dependent,17,61.0,0.0
75994,policy_36850,F,own,54,56.0,1.0
76001,policy_36854,F,own,45,72.0,0.0
76002,policy_36854,F,dependent,21,63.0,1.0
76003,policy_36855,M,dependent,17,76.0,0.0
76004,policy_36856,F,own,48,75.0,1.0
76005,policy_36856,F,own,56,91.0,1.0
76006,policy_36857,F,own,70,76.0,1.0
76007,policy_36857,M,own,61,71.0,0.0
76008,policy_36858,M,own,51,48.0,0.0
76009,policy_36858,M,dependent,19,71.0,0.0
76010,policy_36859,F,own,51,90.0,1.0
76011,policy_36860,M,own,57,83.0,0.0
76012,policy_36861,M,own,50,63.0,1.0
76013,policy_36861,F,own,66,71.0,1.0
76015,policy_36863,M,own,45,83.0,1.0
76016,policy_36863,F,dependent,17,36.0,0.0
76017,policy_36864,F,own,57,89.0,1.0
76018,policy_36864,M,own,44,87.0,1.0
76019,policy_36864,F,dependent,17,66.0,0.0
76020,policy_36864,F,dependent,18,39.0,0.0
76021,policy_36865,F,rent,61,69.0,1.0
76022,policy_36865,F,dependent,20,18.0,0.0
76023,policy_36866,F,own,58,43.0,1.0
76024,policy_36867,M,own,70,20.0,0.0
76026,policy_36869,F,rent,36,70.0,0.0
76030,policy_36871,M,dependent,17,74.0,0.0
76031,policy_36872,M,own,48,69.0,1.0
76032,policy_36872,F,own,54,69.0,1.0
76033,policy_36872,M,dependent,18,42.0,0.0
76034,policy_36872,M,dependent,19,41.0,0.0
76038,policy_36875,F,rent,53,75.0,1.0
76039,policy_36875,F,rent,58,89.0,0.0
76054,policy_36882,M,own,76,99.0,1.0
76060,policy_36885,M,own,55,11.0,1.0
76061,policy_36885,F,own,52,91.0,1.0
76063,policy_36887,F,own,48,53.0,1.0
76064,policy_36888,M,own,51,90.0,1.0
76065,policy_36888,M,own,36,73.0,1.0
76066,policy_36888,F,dependent,19,51.0,0.0
76067,policy_36888,F,dependent,18,72.0,0.0
76068,policy_36889,F,own,75,81.0,1.0
76074,policy_36893,M,rent,67,33.0,1.0
76075,policy_36893,F,dependent,18,79.0,0.0
76076,policy_36893,F,dependent,18,37.0,0.0
76077,policy_36893,M,dependent,17,82.0,0.0
76078,policy_36894,F,own,48,36.0,0.0
76079,policy_36894,F,own,51,74.0,0.0
76080,policy_36894,M,dependent,17,69.0,0.0
76081,policy_36894,M,dependent,19,42.0,0.0
76082,policy_36894,M,dependent,19,61.0,0.0
76086,policy_36896,F,own,48,87.0,1.0
76087,policy_36897,M,rent,56,78.0,1.0
76088,policy_36897,F,rent,50,53.0,1.0
76089,policy_36898,M,own,61,60.0,0.0
76091,policy_36900,F,own,84,67.0,1.0
76092,policy_36901,M,rent,50,42.0,0.0
76093,policy_36901,F,rent,43,76.0,0.0
76097,policy_36903,F,own,82,59.0,0.0
76105,policy_36908,M,own,50,74.0,1.0
76106,policy_36908,F,own,55,84.0,1.0
76107,policy_36908,M,dependent,18,71.0,0.0
76108,policy_36909,F,own,35,74.0,0.0
76109,policy_36909,M,own,30,70.0,1.0
76110,policy_36909,M,dependent,17,74.0,0.0
76111,policy_36910,M,rent,51,68.0,1.0
76112,policy_36910,F,rent,32,71.0,1.0
76113,policy_36910,M,dependent,19,13.0,0.0
76114,policy_36911,M,own,46,80.0,1.0
76115,policy_36911,F,own,56,88.0,1.0
76116,policy_36911,F,dependent,20,42.0,0.0
76117,policy_36912,M,dependent,20,70.0,0.0
76129,policy_36917,M,rent,59,89.0,0.0
76130,policy_36917,F,dependent,17,41.0,0.0
76133,policy_36920,M,own,53,88.0,0.0
76134,policy_36921,M,rent,41,78.0,1.0
76135,policy_36921,F,dependent,16,68.0,0.0
76136,policy_36921,F,dependent,18,70.0,0.0
76137,policy_36922,M,own,65,84.0,0.0
76138,policy_36923,M,rent,51,76.0,0.0
76139,policy_36924,M,own,51,72.0,0.0
76140,policy_36924,F,own,29,85.0,1.0
76141,policy_36925,F,own,51,75.0,1.0
76142,policy_36925,M,own,49,58.0,1.0
76143,policy_36925,F,dependent,21,61.0,0.0
76144,policy_36926,M,own,52,89.0,1.0
76145,policy_36926,F,dependent,18,44.0,0.0
76151,policy_36930,M,own,58,84.0,1.0
76152,policy_36930,M,own,50,93.0,1.0
76154,policy_36932,M,own,77,45.0,1.0
76155,policy_36932,F,own,47,71.0,1.0
76156,policy_36932,M,dependent,21,46.0,0.0
76157,policy_36933,F,dependent,17,80.0,0.0
76161,policy_36935,F,own,61,52.0,1.0
76167,policy_36938,M,own,69,84.0,0.0
76168,policy_36939,M,dependent,19,83.0,0.0
76169,policy_36940,F,own,51,50.0,0.0
76170,policy_36940,F,own,54,74.0,1.0
76174,policy_36942,M,own,61,73.0,1.0
76175,policy_36942,M,own,53,51.0,1.0
76179,policy_36944,F,rent,39,75.0,0.0
76180,policy_36945,M,own,35,65.0,1.0
76184,policy_36947,M,rent,60,87.0,0.0
76188,policy_36949,M,rent,30,80.0,1.0
76189,policy_36949,F,dependent,17,68.0,0.0
76190,policy_36950,M,own,45,93.0,0.0
76191,policy_36950,F,own,51,85.0,1.0
76192,policy_36951,M,own,62,86.0,0.0
76193,policy_36951,F,dependent,16,74.0,0.0
76194,policy_36952,M,own,69,90.0,0.0
76195,policy_36952,F,dependent,17,58.0,0.0
76196,policy_36953,F,rent,71,76.0,0.0
76197,policy_36954,M,dependent,18,73.0,0.0
76205,policy_36959,M,own,58,59.0,0.0
76211,policy_36962,M,own,57,91.0,1.0
76212,policy_36962,M,own,47,93.0,0.0
76213,policy_36963,M,own,56,83.0,1.0
76214,policy_36963,F,dependent,16,58.0,0.0
76215,policy_36963,M,dependent,16,75.0,0.0
76218,policy_36965,F,own,57,88.0,0.0
76219,policy_36965,F,dependent,17,54.0,0.0
76220,policy_36966,M,rent,44,66.0,1.0
76221,policy_36966,F,dependent,17,56.0,0.0
76222,policy_36966,F,dependent,17,-4.0,0.0
76223,policy_36967,M,dependent,18,71.0,0.0
76227,policy_36969,M,dependent,16,89.0,0.0
76235,policy_36973,M,rent,46,88.0,1.0
76236,policy_36973,F,dependent,18,67.0,0.0
76237,policy_36973,M,dependent,20,78.0,0.0
76241,policy_36975,M,rent,62,47.0,1.0
76242,policy_36975,F,rent,29,82.0,0.0
76243,policy_36975,F,dependent,17,42.0,0.0
76249,policy_36979,M,rent,39,81.0,0.0
76250,policy_36979,M,rent,47,54.0,1.0
76251,policy_36979,M,dependent,17,44.0,0.0
76252,policy_36980,F,own,37,69.0,1.0
76253,policy_36980,F,own,55,49.0,1.0
76254,policy_36980,F,dependent,19,84.0,0.0
76255,policy_36980,M,dependent,17,85.0,0.0
76256,policy_36981,M,rent,56,96.0,1.0
76260,policy_36984,M,own,59,84.0,1.0
76261,policy_36985,M,own,47,79.0,1.0
76262,policy_36985,F,own,48,70.0,0.0
76263,policy_36985,F,dependent,19,55.0,0.0
76264,policy_36985,F,dependent,17,53.0,0.0
76265,policy_36985,M,dependent,17,47.0,0.0
76266,policy_36986,F,rent,68,41.0,1.0
76267,policy_36986,F,rent,31,82.0,0.0
76268,policy_36987,M,own,64,68.0,1.0
76269,policy_36987,F,own,43,74.0,1.0
76270,policy_36987,F,dependent,17,61.0,0.0
76279,policy_36990,F,rent,32,86.0,1.0
76280,policy_36990,F,rent,65,65.0,1.0
76281,policy_36990,F,dependent,18,46.0,0.0
76282,policy_36991,F,own,51,77.0,1.0
76283,policy_36991,M,own,46,80.0,1.0
76284,policy_36991,M,dependent,18,50.0,0.0
76285,policy_36991,F,dependent,19,67.0,0.0
76286,policy_36992,M,rent,52,62.0,0.0
76287,policy_36992,F,rent,40,64.0,0.0
76288,policy_36992,M,dependent,18,70.0,0.0
76291,policy_36994,M,own,73,53.0,1.0
76292,policy_36994,M,own,48,83.0,1.0
76293,policy_36994,F,dependent,17,64.0,0.0
76294,policy_36995,M,own,68,82.0,1.0
76295,policy_36995,F,own,41,30.0,0.0
76296,policy_36995,F,dependent,17,66.0,0.0
76298,policy_36997,F,rent,62,64.0,0.0
76305,policy_37002,F,dependent,16,79.0,0.0
76311,policy_37006,F,rent,57,88.0,0.0
76312,policy_37006,M,rent,56,85.0,1.0
76313,policy_37006,F,dependent,18,88.0,0.0
76314,policy_37006,M,dependent,20,81.0,0.0
76315,policy_37006,M,dependent,16,55.0,0.0
76316,policy_37006,M,dependent,21,74.0,1.0
76317,policy_37007,F,rent,40,77.0,1.0
76318,policy_37008,F,rent,54,53.0,1.0
76319,policy_37008,F,dependent,18,77.0,0.0
76320,policy_37008,M,dependent,16,39.0,0.0
76321,policy_37009,F,rent,56,86.0,1.0
76322,policy_37009,M,rent,34,80.0,1.0
76323,policy_37010,M,rent,38,70.0,0.0
76324,policy_37010,M,rent,39,82.0,0.0
76325,policy_37011,M,own,37,95.0,1.0
76326,policy_37011,F,own,48,89.0,1.0
76337,policy_37018,M,rent,52,65.0,0.0
76338,policy_37018,F,rent,55,82.0,1.0
76339,policy_37018,F,dependent,18,4.0,0.0
76341,policy_37020,M,own,50,81.0,0.0
76345,policy_37022,F,own,39,73.0,1.0
76346,policy_37022,M,own,51,90.0,0.0
76350,policy_37024,M,rent,46,79.0,0.0
76353,policy_37026,M,rent,41,75.0,0.0
76358,policy_37028,M,rent,55,78.0,1.0
76359,policy_37028,F,dependent,18,48.0,0.0
76360,policy_37028,F,dependent,17,48.0,0.0
76361,policy_37028,F,dependent,17,76.0,0.0
76367,policy_37031,F,rent,57,69.0,1.0
76368,policy_37031,F,dependent,18,54.0,0.0
76370,policy_37033,F,dependent,18,75.0,0.0
76372,policy_37035,M,rent,73,88.0,0.0
76373,policy_37035,M,rent,74,87.0,1.0
76378,policy_37038,M,rent,56,88.0,0.0
76379,policy_37038,F,dependent,18,63.0,0.0
76380,policy_37038,F,dependent,18,69.0,0.0
76381,policy_37039,M,own,54,99.0,1.0
76382,policy_37039,M,own,58,80.0,1.0
76383,policy_37039,F,dependent,18,61.0,0.0
76384,policy_37040,F,own,56,78.0,0.0
76385,policy_37040,F,dependent,18,34.0,0.0
76393,policy_37044,F,own,47,78.0,0.0
76394,policy_37045,M,own,47,87.0,0.0
76395,policy_37045,M,dependent,17,69.0,0.0
76396,policy_37045,M,dependent,18,63.0,0.0
76397,policy_37045,M,dependent,17,17.0,0.0
76398,policy_37045,M,dependent,16,56.0,0.0
76403,policy_37047,F,dependent,17,77.0,0.0
76408,policy_37050,M,own,34,69.0,1.0
76409,policy_37050,F,own,48,87.0,1.0
76410,policy_37050,F,dependent,17,67.0,0.0
76411,policy_37051,M,rent,70,58.0,0.0
76412,policy_37051,F,rent,39,94.0,1.0
76417,policy_37054,F,rent,62,92.0,1.0
76418,policy_37055,F,rent,41,47.0,1.0
76419,policy_37055,M,dependent,18,50.0,0.0
76420,policy_37056,M,own,29,85.0,0.0
76421,policy_37056,F,own,51,60.0,0.0
76438,policy_37062,M,rent,38,82.0,1.0
76439,policy_37062,F,dependent,18,56.0,0.0
76440,policy_37062,M,dependent,20,75.0,0.0
76441,policy_37062,M,dependent,17,65.0,0.0
76445,policy_37066,M,rent,37,44.0,0.0
76449,policy_37069,F,rent,67,81.0,1.0
76460,policy_37075,F,own,40,57.0,1.0
76461,policy_37075,M,dependent,17,67.0,0.0
76462,policy_37075,M,dependent,17,68.0,0.0
76463,policy_37075,M,dependent,18,77.0,0.0
76464,policy_37075,M,dependent,17,45.0,0.0
76471,policy_37079,F,own,63,86.0,1.0
76472,policy_37079,F,own,31,68.0,1.0
76473,policy_37079,F,dependent,17,77.0,0.0
76474,policy_37079,F,dependent,19,63.0,
76475,policy_37079,M,dependent,17,69.0,0.0
76476,policy_37080,M,own,38,55.0,1.0
76477,policy_37080,F,dependent,16,72.0,0.0
76478,policy_37080,F,dependent,19,73.0,0.0
76479,policy_37081,F,rent,49,87.0,0.0
76480,policy_37082,M,rent,49,81.0,1.0
76492,policy_37087,M,rent,43,81.0,0.0
76493,policy_37087,F,dependent,16,59.0,0.0
76494,policy_37087,F,dependent,17,46.0,0.0
76495,policy_37087,F,dependent,18,70.0,0.0
76497,policy_37089,F,dependent,20,55.0,0.0
76498,policy_37090,F,own,37,67.0,1.0
76522,policy_37103,M,rent,71,95.0,1.0
76523,policy_37103,F,rent,47,81.0,1.0
76524,policy_37104,F,own,52,95.0,1.0
76525,policy_37105,M,own,54,98.0,1.0
76526,policy_37105,F,dependent,18,45.0,0.0
76527,policy_37105,M,dependent,17,80.0,0.0
76528,policy_37106,M,own,40,45.0,0.0
76537,policy_37110,F,rent,52,65.0,1.0
76541,policy_37113,M,own,32,79.0,0.0
76550,policy_37117,F,own,62,74.0,1.0
76551,policy_37117,M,own,56,47.0,0.0
76555,policy_37120,F,own,43,68.0,0.0
76559,policy_37122,F,own,56,48.0,0.0
76570,policy_37128,F,dependent,17,27.0,0.0
76571,policy_37129,M,rent,51,43.0,1.0
76572,policy_37129,F,rent,52,43.0,0.0
76573,policy_37129,F,dependent,17,58.0,0.0
76574,policy_37129,M,dependent,20,75.0,0.0
76594,policy_37136,F,rent,64,75.0,1.0
76595,policy_37136,F,dependent,17,80.0,0.0
76596,policy_37136,F,dependent,17,82.0,0.0
76597,policy_37137,M,own,68,78.0,0.0
76598,policy_37137,F,own,68,81.0,0.0
76599,policy_37137,F,dependent,17,56.0,0.0
76602,policy_37139,M,own,57,79.0,0.0
76603,policy_37140,F,own,49,90.0,0.0
76604,policy_37140,M,dependent,18,80.0,0.0
76605,policy_37140,F,dependent,20,37.0,0.0
76606,policy_37140,M,dependent,19,74.0,0.0
76607,policy_37141,M,own,44,90.0,0.0
76608,policy_37142,M,own,55,70.0,0.0
76609,policy_37142,F,dependent,17,59.0,0.0
76610,policy_37142,M,dependent,17,28.0,0.0
76611,policy_37142,M,dependent,18,81.0,0.0
76612,policy_37142,F,dependent,20,66.0,0.0
76613,policy_37143,M,own,79,89.0,1.0
76614,policy_37143,F,own,47,72.0,0.0
76615,policy_37143,F,dependent,17,69.0,0.0
76619,policy_37145,M,own,79,56.0,0.0
76620,policy_37146,M,rent,36,72.0,0.0
76621,policy_37146,M,dependent,16,22.0,0.0
76622,policy_37146,F,dependent,19,41.0,0.0
76623,policy_37146,M,dependent,17,41.0,0.0
76627,policy_37150,F,rent,45,80.0,1.0
76628,policy_37150,F,rent,44,89.0,0.0
76629,policy_37151,M,own,51,83.0,1.0
76630,policy_37151,M,own,59,86.0,0.0
76631,policy_37151,F,dependent,17,64.0,0.0
76632,policy_37151,M,dependent,19,40.0,0.0
76633,policy_37151,F,dependent,18,74.0,0.0
76634,policy_37152,F,rent,55,85.0,0.0
76635,policy_37152,M,rent,46,89.0,1.0
76636,policy_37152,M,dependent,17,33.0,0.0
76637,policy_37152,F,dependent,20,55.0,0.0
76638,policy_37152,F,dependent,17,74.0,0.0
76639,policy_37152,M,dependent,17,8.0,0.0
76641,policy_37154,M,rent,42,80.0,1.0
76642,policy_37155,F,rent,46,85.0,0.0
76646,policy_37159,M,rent,48,71.0,0.0
76647,policy_37159,F,rent,54,87.0,0.0
76648,policy_37160,M,rent,38,37.0,1.0
76649,policy_37160,F,dependent,18,57.0,0.0
76651,policy_37162,M,own,32,84.0,1.0
76652,policy_37162,F,dependent,18,66.0,0.0
76653,policy_37162,M,dependent,21,43.0,0.0
76654,policy_37162,F,dependent,17,67.0,0.0
76655,policy_37163,M,own,52,83.0,1.0
76656,policy_37163,M,own,66,66.0,0.0
76657,policy_37163,F,dependent,19,52.0,0.0
76658,policy_37163,F,dependent,19,63.0,0.0
76659,policy_37164,M,own,35,56.0,0.0
76660,policy_37164,F,own,38,87.0,1.0
76661,policy_37165,F,dependent,20,24.0,0.0
76662,policy_37166,M,own,62,87.0,0.0
76663,policy_37166,M,own,42,31.0,0.0
76664,policy_37166,M,dependent,17,76.0,0.0
76665,policy_37166,F,dependent,18,64.0,0.0
76666,policy_37166,M,dependent,17,76.0,0.0
76667,policy_37167,M,rent,57,77.0,0.0
76668,policy_37168,M,rent,31,91.0,1.0
76673,policy_37171,M,rent,37,75.0,1.0
76674,policy_37171,M,rent,27,47.0,0.0
76683,policy_37175,M,rent,54,25.0,1.0
76684,policy_37175,F,rent,64,96.0,1.0
76685,policy_37176,M,rent,39,88.0,1.0
76686,policy_37176,F,rent,70,60.0,1.0
76692,policy_37179,M,own,50,56.0,1.0
76693,policy_37179,F,own,71,58.0,1.0
76694,policy_37179,M,dependent,18,85.0,0.0
76695,policy_37180,M,own,35,85.0,1.0
76696,policy_37180,F,own,68,62.0,1.0
76697,policy_37180,M,dependent,17,66.0,0.0
76704,policy_37184,M,own,51,37.0,1.0
76705,policy_37184,M,own,55,79.0,1.0
76706,policy_37184,F,dependent,19,51.0,0.0
76719,policy_37191,M,rent,38,88.0,1.0
76722,policy_37193,F,own,49,76.0,1.0
76723,policy_37193,F,own,56,80.0,1.0
76724,policy_37194,M,rent,48,89.0,1.0
76736,policy_37200,M,rent,58,61.0,1.0
76737,policy_37200,F,dependent,17,82.0,0.0
76738,policy_37200,F,dependent,19,50.0,0.0
76746,policy_37204,M,own,38,58.0,0.0
76747,policy_37204,M,own,41,64.0,1.0
76748,policy_37204,F,dependent,17,69.0,0.0
76749,policy_37204,M,dependent,19,30.0,0.0
76750,policy_37204,M,dependent,20,85.0,0.0
76751,policy_37205,F,rent,58,67.0,1.0
76752,policy_37205,M,rent,61,77.0,1.0
76753,policy_37205,F,dependent,19,76.0,0.0
76754,policy_37205,M,dependent,19,61.0,0.0
76755,policy_37205,M,dependent,16,70.0,0.0
76756,policy_37206,F,own,41,65.0,1.0
76757,policy_37206,F,own,51,88.0,0.0
76758,policy_37206,M,dependent,17,68.0,0.0
76759,policy_37206,F,dependent,17,75.0,0.0
76760,policy_37207,M,own,73,93.0,1.0
76761,policy_37208,M,own,45,66.0,0.0
76770,policy_37212,F,own,53,69.0,0.0
76773,policy_37214,M,own,40,72.0,1.0
76774,policy_37214,F,own,74,85.0,0.0
76775,policy_37214,F,dependent,19,80.0,0.0
76776,policy_37214,F,dependent,18,61.0,0.0
76782,policy_37217,F,own,43,75.0,0.0
76783,policy_37217,F,own,63,80.0,0.0
76784,policy_37217,F,dependent,17,41.0,0.0
76793,policy_37221,M,rent,71,73.0,1.0
76794,policy_37221,F,dependent,19,45.0,0.0
76795,policy_37222,M,own,41,78.0,0.0
76796,policy_37223,F,own,45,62.0,1.0
76797,policy_37223,F,own,45,76.0,0.0
76798,policy_37223,M,dependent,17,67.0,0.0
76799,policy_37223,M,dependent,16,57.0,0.0
76800,policy_37223,M,dependent,17,69.0,0.0
76801,policy_37224,F,own,62,53.0,0.0
76802,policy_37224,F,own,67,72.0,1.0
76803,policy_37224,F,dependent,17,68.0,0.0
76804,policy_37224,M,dependent,18,86.0,0.0
76805,policy_37224,M,dependent,16,68.0,0.0
76806,policy_37225,M,own,43,82.0,0.0
76807,policy_37225,F,own,62,80.0,0.0
76811,policy_37227,F,rent,54,77.0,1.0
76812,policy_37228,M,own,68,95.0,0.0
76813,policy_37228,F,own,46,78.0,1.0
76814,policy_37228,F,dependent,19,86.0,0.0
76815,policy_37229,F,own,43,58.0,1.0
76816,policy_37230,M,own,48,84.0,1.0
76817,policy_37230,F,own,51,86.0,1.0
76825,policy_37234,M,own,37,64.0,1.0
76826,policy_37234,M,own,56,82.0,1.0
76827,policy_37234,F,dependent,19,75.0,0.0
76828,policy_37234,M,dependent,16,74.0,0.0
76829,policy_37235,M,rent,56,84.0,1.0
76832,policy_37237,M,own,55,91.0,1.0
76840,policy_37243,M,rent,40,69.0,1.0
76841,policy_37243,F,rent,51,67.0,0.0
76842,policy_37243,F,dependent,19,46.0,0.0
76856,policy_37253,M,own,64,70.0,1.0
76857,policy_37254,M,rent,73,88.0,1.0
76858,policy_37254,M,rent,54,70.0,1.0
76865,policy_37257,M,rent,32,79.0,1.0
76866,policy_37257,F,rent,45,47.0,0.0
76867,policy_37257,M,dependent,19,77.0,0.0
76877,policy_37265,F,own,41,66.0,1.0
76878,policy_37265,F,dependent,17,68.0,0.0
76879,policy_37265,M,dependent,22,76.0,0.0
76880,policy_37266,M,rent,41,80.0,1.0
76881,policy_37266,F,dependent,20,64.0,0.0
76894,policy_37274,M,own,63,76.0,0.0
76895,policy_37274,F,dependent,18,83.0,0.0
76896,policy_37274,F,dependent,20,77.0,0.0
76897,policy_37275,M,own,33,81.0,0.0
76898,policy_37275,F,own,49,85.0,1.0
76899,policy_37275,M,dependent,18,64.0,0.0
76900,policy_37275,F,dependent,18,52.0,0.0
76901,policy_37275,M,dependent,19,72.0,0.0
76907,policy_37278,M,rent,34,68.0,1.0
76908,policy_37278,F,dependent,19,70.0,0.0
76909,policy_37278,M,dependent,18,48.0,0.0
76910,policy_37278,M,dependent,18,57.0,0.0
76913,policy_37280,M,own,30,31.0,1.0
76914,policy_37280,M,own,49,90.0,0.0
76915,policy_37280,M,dependent,18,73.0,0.0
76926,policy_37286,M,own,69,86.0,1.0
76927,policy_37286,F,own,51,82.0,0.0
76928,policy_37286,F,dependent,18,47.0,0.0
76929,policy_37287,F,rent,52,70.0,1.0
76930,policy_37287,F,dependent,18,71.0,0.0
76931,policy_37287,M,dependent,17,83.0,0.0
76932,policy_37288,M,own,29,69.0,0.0
76933,policy_37288,F,dependent,18,52.0,0.0
76934,policy_37289,M,rent,41,94.0,1.0
76936,policy_37291,F,rent,46,75.0,0.0
76937,policy_37292,F,own,36,88.0,1.0
76938,policy_37293,M,own,33,86.0,0.0
76939,policy_37294,F,rent,63,44.0,0.0
76942,policy_37296,M,dependent,17,58.0,0.0
76945,policy_37298,M,own,63,61.0,1.0
76947,policy_37300,M,own,63,71.0,1.0
76948,policy_37300,F,dependent,18,80.0,0.0
76949,policy_37301,F,rent,60,85.0,1.0
76950,policy_37302,M,own,49,92.0,1.0
76951,policy_37302,F,own,26,65.0,1.0
76952,policy_37302,F,dependent,17,63.0,0.0
76953,policy_37302,M,dependent,17,59.0,0.0
76954,policy_37302,M,dependent,19,60.0,0.0
76955,policy_37303,M,rent,57,73.0,0.0
76961,policy_37305,M,own,56,86.0,0.0
76962,policy_37305,M,own,44,45.0,0.0
76964,policy_37307,M,rent,61,80.0,1.0
76965,policy_37307,F,rent,40,71.0,1.0
76966,policy_37307,F,dependent,17,84.0,0.0
76972,policy_37309,M,own,29,63.0,1.0
76973,policy_37309,F,dependent,17,75.0,0.0
76974,policy_37309,M,dependent,17,80.0,0.0
76978,policy_37311,M,rent,39,83.0,1.0
76979,policy_37311,F,rent,59,90.0,0.0
76982,policy_37313,F,rent,67,71.0,0.0
76983,policy_37313,M,dependent,19,53.0,0.0
76984,policy_37314,M,own,52,45.0,0.0
76989,policy_37317,F,dependent,18,56.0,0.0
76992,policy_37319,M,rent,53,65.0,1.0
76993,policy_37319,F,dependent,17,79.0,0.0
76994,policy_37319,F,dependent,19,67.0,0.0
77000,policy_37321,F,rent,53,93.0,1.0
77004,policy_37323,M,dependent,16,42.0,0.0
77013,policy_37327,F,rent,46,59.0,0.0
77014,policy_37327,F,dependent,16,50.0,0.0
77015,policy_37327,M,dependent,22,80.0,1.0
77016,policy_37328,M,own,59,65.0,0.0
77017,policy_37328,F,dependent,17,60.0,0.0
77020,policy_37330,M,dependent,16,68.0,0.0
77025,policy_37333,M,rent,47,60.0,1.0
77026,policy_37333,M,dependent,18,55.0,0.0
77027,policy_37334,M,own,50,80.0,1.0
77028,policy_37334,F,own,46,94.0,1.0
77029,policy_37334,F,dependent,21,41.0,1.0
77030,policy_37334,F,dependent,19,74.0,0.0
77032,policy_37336,F,rent,43,66.0,0.0
77033,policy_37336,F,rent,45,93.0,1.0
77034,policy_37336,M,dependent,17,88.0,0.0
77035,policy_37336,M,dependent,18,71.0,0.0
77036,policy_37336,M,dependent,18,49.0,0.0
77037,policy_37336,F,dependent,16,71.0,0.0
77038,policy_37337,M,rent,45,80.0,1.0
77039,policy_37337,F,rent,38,79.0,1.0
77040,policy_37337,M,dependent,18,64.0,0.0
77041,policy_37337,F,dependent,18,22.0,0.0
77042,policy_37337,F,dependent,17,82.0,0.0
77043,policy_37337,M,dependent,16,7.0,0.0
77046,policy_37339,F,own,41,75.0,0.0
77047,policy_37339,F,dependent,22,62.0,1.0
77048,policy_37339,F,dependent,17,89.0,0.0
77049,policy_37339,M,dependent,19,51.0,0.0
77050,policy_37340,F,own,42,58.0,1.0
77051,policy_37341,M,rent,45,64.0,1.0
77052,policy_37341,F,rent,51,99.0,0.0
77053,policy_37341,F,dependent,17,84.0,0.0
77054,policy_37341,F,dependent,18,67.0,0.0
77055,policy_37342,M,own,35,83.0,1.0
