policy_id,discount,Home_policy_ind,quoted_amt,credit_score,Cov_package_type,CAT_zone,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,total_number_veh,convert_ind,primary_parking,Quote_dt_2015,Quote_dt_2016,Quote_dt_2017,Quote_dt_2018,state_id_midwest,state_id_northeast,state_id_southeast,Prior_carrier_grp_Carrier_1,Prior_carrier_grp_Carrier_2,Prior_carrier_grp_Carrier_3,Prior_carrier_grp_Carrier_4,Prior_carrier_grp_Carrier_5,Prior_carrier_grp_Carrier_6,Prior_carrier_grp_Carrier_7,Prior_carrier_grp_Carrier_8,Prior_carrier_grp_Other
policy_95228,0,0,3213.0,1,2,2,1,1,1,1,3,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
policy_14211,1,1,3886.0,2,2,2,1,1,2,1,4,0.0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_47706,0,0,2170.0,2,1,2,1,0,1,1,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_80192,0,0,3317.0,3,3,1,2,2,2,1,5,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_3876,0,0,1202.0,4,1,1,1,1,2,1,4,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_50096,1,1,2514.0,3,1,5,1,2,3,1,6,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_55508,0,0,4429.0,1,2,2,1,0,1,1,2,0.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_23567,0,0,3657.0,1,3,5,2,2,1,1,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_5916,1,1,3166.0,3,3,3,1,1,2,1,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_49411,1,1,1372.0,3,3,5,3,1,3,0,4,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_12786,0,0,5145.0,2,3,5,1,1,2,0,3,0.0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_28359,1,0,2989.0,1,1,1,2,2,2,0,4,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_7005,0,0,4665.0,1,1,3,1,3,3,0,6,1.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_73496,0,0,2266.0,2,1,2,1,1,2,0,3,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_43912,0,0,2265.0,1,1,1,3,2,1,0,3,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_53119,0,0,1162.0,4,3,1,3,1,1,2,4,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_63156,0,0,2890.0,3,3,2,3,2,1,1,4,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_29324,0,0,2739.0,2,3,5,2,2,2,0,4,0.0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_54003,1,1,2519.0,2,2,3,1,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_52707,0,0,3834.0,1,3,4,2,2,2,0,4,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_15583,0,0,1955.0,4,2,1,6,0,2,2,4,0.0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_15235,0,0,2292.0,2,2,3,3,2,2,1,5,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_65496,1,1,6641.0,1,3,4,1,0,2,1,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_11794,1,1,4588.0,2,2,5,3,2,2,0,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_92154,1,0,2087.0,1,1,2,2,1,1,0,2,1.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_25188,0,0,4413.0,1,3,5,2,1,1,2,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_40808,1,0,4434.0,2,2,4,2,0,2,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_46832,1,0,952.0,4,2,2,5,2,1,2,5,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_2748,0,0,4645.0,2,2,5,2,1,3,0,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_84337,0,0,3172.0,1,2,3,2,3,2,0,5,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_67783,0,0,3954.0,2,2,1,1,3,3,0,6,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_97104,0,0,18216.0,1,3,5,3,2,1,1,4,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
policy_58892,0,0,1718.0,4,2,2,3,2,1,0,3,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_8511,0,0,2824.0,2,1,1,1,2,1,0,3,1.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_77267,0,0,10806.0,1,3,5,2,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_15801,0,0,1758.0,4,3,2,1,2,2,0,4,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_85615,0,0,1320.0,4,2,1,2,1,2,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_39837,0,0,2621.0,1,2,2,1,1,2,1,4,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_83047,0,0,5135.0,1,2,3,3,2,1,0,3,0.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_34202,1,1,6003.0,1,3,5,1,2,1,1,4,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_83211,0,0,2450.0,1,1,2,2,1,1,1,3,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_60459,0,0,2594.0,2,1,1,1,1,1,0,2,1.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_32071,0,0,6519.0,1,2,3,1,0,2,0,2,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_77780,0,0,4124.0,2,2,1,2,2,1,1,4,0.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_79854,0,0,5481.0,2,2,4,1,1,1,0,2,0.0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_69971,0,0,2670.0,2,2,1,1,1,3,1,5,0.0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_46031,0,0,1733.0,4,1,1,3,3,1,0,4,0.0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_86928,0,0,1249.0,4,1,2,3,2,1,0,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_56955,0,0,1607.0,4,1,3,1,1,1,1,3,0.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_80563,0,0,3604.0,2,2,3,2,2,1,0,3,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_54688,1,1,2292.0,1,2,2,3,1,1,0,2,1.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_28538,0,0,3028.0,2,2,2,1,2,3,1,6,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_78799,0,0,6202.0,1,2,4,2,1,1,2,4,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_48272,1,0,2709.0,2,3,1,1,0,2,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_90322,1,1,2348.0,2,1,2,3,1,1,2,4,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_59861,0,0,714.0,4,1,2,3,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_86107,0,0,13116.0,1,3,5,1,2,2,0,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_11286,0,0,4089.0,1,2,1,1,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_56534,1,1,772.0,4,3,5,1,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_53585,1,1,5741.0,2,3,5,4,2,1,0,3,0.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_66120,0,0,3004.0,2,2,3,2,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_13252,1,1,2036.0,2,2,3,2,1,1,1,3,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_59393,0,0,4396.0,1,2,1,4,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_92813,0,0,7257.0,1,2,5,2,1,2,0,3,0.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_5441,0,0,3105.0,4,1,2,1,1,2,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_85184,0,0,7537.0,1,3,2,2,0,2,0,2,0.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_31127,1,1,105.0,4,1,1,2,2,2,2,6,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_28766,1,0,3387.0,1,2,1,2,2,1,1,4,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_41710,1,1,3347.0,2,2,3,2,2,1,1,4,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_55880,0,0,4796.0,3,2,2,1,0,1,0,1,0.0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_74971,0,0,6162.0,1,3,4,1,1,2,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_36417,1,1,601.0,4,1,2,2,2,2,1,5,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_56790,0,0,2198.0,4,1,4,2,3,3,1,7,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
policy_23771,1,1,1539.0,4,2,2,2,0,1,1,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_48804,1,0,4783.0,2,1,2,5,0,1,1,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_67992,0,0,13136.0,1,3,4,2,0,1,0,1,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_61752,1,0,2604.0,2,3,1,3,1,3,0,4,0.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_81245,1,1,3621.0,3,2,2,2,1,1,0,2,1.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_43889,0,0,10046.0,1,3,3,2,1,3,0,4,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_37702,0,0,2130.0,2,2,4,1,2,2,0,4,0.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_11558,1,1,2632.0,1,1,5,2,0,1,1,2,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_33973,0,0,34595.0,1,3,5,1,1,1,1,3,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_84028,0,0,3876.0,2,2,2,2,0,1,1,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_47405,0,0,2851.0,2,1,2,2,1,3,0,4,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_61513,0,0,3981.0,1,2,3,1,3,3,0,6,1.0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_96075,1,0,22207.0,1,3,4,1,1,1,1,3,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_83614,0,0,2436.0,2,2,4,2,1,2,0,3,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_15175,1,1,3268.0,2,2,1,5,2,1,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_26936,1,0,2064.0,2,3,4,3,1,2,0,3,0.0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_65662,0,0,4041.0,1,3,3,5,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_31356,0,0,8752.0,1,3,5,3,1,1,0,2,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_65880,0,0,4488.0,2,2,1,4,0,2,0,2,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_8559,0,0,1911.0,3,1,5,3,2,1,1,4,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_20194,0,0,5665.0,2,2,1,4,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_3751,1,1,2036.0,3,2,2,1,2,1,0,3,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_32342,0,0,10300.0,1,3,5,1,2,3,0,5,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_10466,0,0,1137.0,3,1,2,2,1,1,1,3,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_98258,0,0,11342.0,1,3,5,4,2,1,0,3,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_97102,0,0,9840.0,1,2,3,5,1,1,0,2,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_90268,0,0,4951.0,3,1,3,2,0,1,0,1,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_96370,0,0,15910.0,1,2,4,1,0,1,0,1,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_35206,0,0,2161.0,1,2,3,2,2,1,1,4,0.0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_11502,0,0,3114.0,3,2,4,3,2,2,0,4,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_68415,0,0,3625.0,2,1,5,5,0,1,1,2,1.0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
policy_18195,0,0,4358.0,2,2,5,1,2,1,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_68071,0,0,1889.0,3,1,1,2,0,2,2,4,1.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_84680,0,0,2804.0,2,1,1,4,1,2,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_12796,0,0,2197.0,2,3,5,1,3,3,0,6,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_82435,1,1,2551.0,2,1,3,5,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_13191,0,0,972.0,4,1,3,1,2,1,1,4,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_46238,0,0,4441.0,1,2,4,1,1,3,0,4,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_54217,0,0,1147.0,4,3,5,1,1,2,2,5,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_61771,1,0,4194.0,1,2,5,2,1,2,0,3,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_49028,1,1,845.0,4,1,3,2,1,1,0,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_79747,1,1,7544.0,1,3,1,5,1,3,0,4,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_42286,0,0,4561.0,1,1,4,1,2,2,1,5,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_73227,0,0,6221.0,1,3,1,1,2,1,1,4,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_94587,1,1,7120.0,1,3,5,2,3,1,2,6,0.0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_28367,1,0,2034.0,1,2,1,5,2,1,1,4,0.0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_40117,0,0,3381.0,3,3,5,2,2,1,0,3,0.0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
policy_52923,0,0,2813.0,2,1,2,3,3,1,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_82542,1,1,7971.0,1,2,2,3,3,3,2,8,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_7983,0,0,4923.0,2,2,4,2,0,2,0,2,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_25154,1,0,3475.0,2,1,1,2,1,2,0,3,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_90569,1,0,1429.0,4,1,1,1,1,1,0,2,0.0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_71315,1,1,3592.0,1,2,3,2,1,2,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_22175,0,0,5058.0,2,1,1,1,1,2,0,3,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_29591,1,0,4256.0,2,1,1,6,3,2,0,5,0.0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_37706,0,0,11042.0,1,2,2,5,2,1,0,3,0.0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_51618,0,0,3094.0,2,2,2,1,2,1,1,4,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_99238,0,0,20245.0,1,3,5,1,2,1,0,3,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_83442,1,1,7668.0,1,3,4,1,1,2,0,3,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_53913,0,0,3570.0,1,2,3,3,2,2,1,5,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_56111,0,0,6228.0,1,3,1,1,2,2,0,4,0.0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_68432,0,0,4845.0,2,2,1,5,2,2,0,4,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_5103,0,0,1927.0,4,1,1,1,1,1,0,2,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_31472,1,0,31761.0,1,1,4,1,2,1,1,4,1.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_26425,0,0,3344.0,2,2,3,2,2,1,1,4,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_94818,0,0,2442.0,1,2,2,2,2,1,1,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_40699,0,0,2701.0,1,2,2,1,2,2,1,5,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_79931,0,0,2060.0,1,3,4,3,1,1,0,2,0.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_17918,0,0,4590.0,2,1,1,1,2,1,0,3,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_1438,0,0,54238.0,1,3,5,2,2,2,1,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_72904,1,0,13875.0,1,2,3,1,3,1,0,4,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_54398,0,0,3882.0,2,3,4,3,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_8526,0,0,1761.0,4,1,5,2,0,2,1,3,1.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_96918,0,0,42489.0,1,3,4,1,1,1,1,3,0.0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_38036,0,0,5369.0,3,3,5,2,3,1,1,5,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_83993,0,0,6323.0,1,3,4,2,2,2,1,5,0.0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_6559,0,0,971.0,4,1,2,2,0,2,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_27290,0,0,5214.0,2,1,5,3,1,1,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_11290,1,1,1510.0,3,1,1,3,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_53031,0,0,3654.0,2,2,5,1,1,2,0,3,0.0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_47419,0,0,709.0,4,1,1,1,1,2,1,4,1.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_92962,1,1,11500.0,1,1,4,1,1,1,1,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_39298,0,0,2508.0,2,3,5,1,1,2,0,3,1.0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_33843,0,0,7009.0,1,2,4,3,2,1,0,3,0.0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_58234,1,1,9823.0,1,3,3,1,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_75503,0,0,2434.0,2,3,4,1,0,3,0,3,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_99035,1,1,29432.0,1,3,4,3,0,1,1,2,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_56842,0,0,1525.0,4,2,2,2,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_68808,0,0,7051.0,1,3,5,2,2,1,2,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_12484,0,0,2724.0,1,2,1,3,1,1,0,2,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_91770,0,0,14857.0,1,1,2,2,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_70564,0,0,4817.0,2,2,3,1,1,2,0,3,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_39681,0,0,3592.0,3,2,1,3,1,3,1,5,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
policy_1250,0,0,17367.0,1,1,1,3,1,3,0,4,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_27150,1,1,554.0,4,2,2,3,2,1,0,3,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_92797,0,0,6721.0,1,3,5,1,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_85863,0,0,4804.0,1,1,2,1,0,1,0,1,1.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_1110,0,0,9953.0,1,3,3,1,2,3,0,5,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_94403,0,0,2947.0,2,3,3,5,1,3,0,4,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_87738,0,0,3487.0,2,3,5,2,0,3,0,3,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_35881,0,0,2260.0,2,2,4,2,1,2,1,4,0.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_97061,0,0,21202.0,1,3,1,1,3,1,0,4,0.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_86474,0,0,3368.0,1,1,2,2,3,1,0,4,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_68982,1,0,2649.0,1,2,3,1,0,1,1,2,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_29179,0,0,1916.0,4,1,5,2,1,3,0,4,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_53445,0,0,699.0,2,1,1,1,1,1,0,2,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_92685,0,0,2163.0,1,3,5,2,1,2,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_36010,0,0,2233.0,2,3,1,3,3,2,0,5,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_20049,0,0,3962.0,1,2,4,4,0,1,0,1,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_17119,1,1,8528.0,1,3,4,2,2,3,2,7,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_52945,0,0,3706.0,2,2,4,5,2,1,0,3,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_3048,1,1,5695.0,2,2,3,3,1,3,1,5,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_15082,0,0,3350.0,2,1,2,5,2,1,0,3,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_52814,0,0,2112.0,2,1,1,4,2,1,2,5,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_3997,0,0,5907.0,2,2,3,1,2,1,0,3,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
policy_41641,0,0,933.0,3,1,1,2,1,2,0,3,1.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_16294,0,0,3746.0,1,1,1,1,2,1,2,5,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_76233,1,1,4763.0,1,3,4,1,0,1,2,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_16242,1,1,3183.0,3,1,2,1,1,3,0,4,1.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_29662,1,0,1902.0,4,1,1,4,2,1,0,3,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_33468,1,1,17665.0,1,3,5,2,1,3,1,5,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_24843,1,1,2043.0,2,2,2,2,1,2,1,4,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_39047,0,0,1224.0,4,2,2,1,0,3,2,5,0.0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_23970,0,0,1015.0,4,1,2,2,1,2,0,3,0.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_21737,0,0,5437.0,2,1,1,3,2,1,2,5,0.0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
